label,feature_integer1,feature_integer2,feature_integer3,feature_integer4,feature_integer5,feature_integer6,feature_integer7,feature_integer8,feature_integer9,feature_integer10,feature_integer11,feature_integer12,feature_integer13,categorical_feature1,categorical_feature2,categorical_feature3,categorical_feature4,categorical_feature5,categorical_feature6,categorical_feature7,categorical_feature8,categorical_feature9,categorical_feature10,categorical_feature11,categorical_feature12,categorical_feature13,categorical_feature14,categorical_feature15,categorical_feature16,categorical_feature17,categorical_feature18,categorical_feature19,categorical_feature20,categorical_feature21,categorical_feature22,categorical_feature23,categorical_feature24,categorical_feature25,categorical_feature26,Id
1,33.51589739172469,57.0,6.601761753697804,120.16365172942831,32.39126543994337,2.2903154300558843,0.0,137,0,0.3717501848624462,5.7188198880494845,14343.0,7.764677000558237,4d823f74,8580bb59,1919fdbc,f2463ffb,e755064d,6fcd6dcb,55b39fc3,8670cd10,e0d906cb,01f2feb1,ed0ce343,e79c89eb,405ca118,be4ee537,d2971e3d,4cdc3efa,d20856aa,b8170bba,9512c20b,5af909ac,f0c5d4b0,7f25655b,d3df7183,0b8d7666,57e36578,2f33557c,831
1,2.0,521.0,2.0,2.0,32.39126543994337,4.0,0.0,8,0,1.0,5.7188198880494845,67.0,2.0,ad98e872,343fbaf4,23d3b526,6521d620,c6fc10d3,6fcd6dcb,cffe0b8e,6c943654,e25a4c11,62da11e3,14874876,30c128ba,a77a4a56,be4ee537,f2876c2c,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,3935baca,cdc3217e,e1be5ef2,832
0,33.51589739172469,184.0,6.601761753697804,111.0,8.0,2.2903154300558843,0.0,1,0,0.3717501848624462,1.0,5568.0,7.764677000558237,265366bf,20fd45c1,60bbde71,f2463ffb,995095cc,6fcd6dcb,e8536c88,ab96c6b2,2e4e821f,e63d98b4,c939136f,765e5a0f,a77a4a56,be4ee537,9f42eb42,4cdc3efa,d20856aa,b8170bba,139221a3,47849e55,73b3f46d,d994ba60,d3df7183,c342a46d,ff654802,b757e957,833
1,7.0,137.0,1.0,127.0,2.0,0.0,0.0,0,1,0.0,1.0,25595.0,1.0,a735a6bc,a5c1aea2,b3233543,f2463ffb,12727db4,6fcd6dcb,7c9d8323,05e18895,25dd8f9a,698d1ed9,5c7b3803,11b3c927,a77a4a56,201b463c,8afefc2d,94cc3bb5,1f7fc70b,b8170bba,9512c20b,c207cc02,a95080a5,59f88041,73908556,159c23b3,321935cd,2f33557c,834
1,1.0,3.0,6.0,6.0,32.39126543994337,4.0,0.0,19,6,1.0,5.7188198880494845,21.0,6.0,fef25c85,d8141c64,d8c11c44,f2463ffb,16420cce,6fcd6dcb,1c7ba44a,08a73820,2e4e821f,3e3a6b74,b035d046,2a3989d7,bf78d0d4,be4ee537,d21c2363,4cdc3efa,d20856aa,6785af47,9512c20b,f5c60492,5ed34d08,86bf1213,d3df7183,03981cd4,ff654802,962813c6,835
0,3.0,149.0,2.0,120.16365172942831,7.0,0.0,0.0,227,0,0.0,2.0,31597.0,2.0,ad98e872,3dbb483e,4e1afcb0,6faef306,1315f676,919c68e4,24b3bf00,54cd7262,2e4e821f,62da11e3,14874876,a0757ae4,d49eb1df,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,9cbf4ca3,ff654802,e1be5ef2,836
0,253.0,1688.0,25.0,120.16365172942831,32.39126543994337,0.0,0.0,354,4,0.0,5.7188198880494845,335.0,122.0,ad98e872,cea68cd3,78c51a2c,b0c5e548,4bbf7bff,6fcd6dcb,d9f148ee,c0375b13,2e4e821f,62da11e3,14874876,c7f9cf13,26bb0b02,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,c26ee2eb,30436bfc,e1be5ef2,837
0,8.0,16.0,7.0,120.16365172942831,32.39126543994337,0.0,0.0,7,7,0.0,5.7188198880494845,246.0,7.0,e5f3fd8d,6d828ddf,30405778,5b0ff705,1315f676,6fcd6dcb,4b09e362,43426c29,a48e16ed,7de9c0a9,6652dc64,12716184,e07cc34d,be4ee537,8475d725,4cdc3efa,d20856aa,b8170bba,0a1d513f,febfd863,a3323ca1,c8e1ee56,c1c4bc4a,fcd4bf23,991321ea,ed10571d,838
0,4.0,110.0,0.0,120.16365172942831,32.39126543994337,0.0,0.0,2950,6,0.0,5.7188198880494845,6192.0,3.0,00097820,5a346d6a,01a0c607,f2463ffb,1315f676,6fcd6dcb,a7fad249,038e402d,2e4e821f,003add7e,bbe62b99,12716184,e07cc34d,be4ee537,c536f5b8,4cdc3efa,d20856aa,5cbd4425,9512c20b,ef6cbc24,910f11d0,b566459f,d3df7183,16e6b497,30436bfc,2ccea557,839
0,2.0,788.0,19.0,129.0,29.0,0.0,0.0,1755,28,0.0,10.0,1990.0,19.0,265366bf,cf6c15d3,92c758e3,67ecc871,eb998448,6fcd6dcb,ce97900b,d4612c5c,25dd8f9a,e63d98b4,c939136f,4eb7b68d,a77a4a56,be4ee537,aa459285,4cdc3efa,d20856aa,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,2fd89fe7,321935cd,2ba8d787,840
1,5.0,54.0,5.0,0.0,32.39126543994337,1.0,0.0,89,6,1.0,5.7188198880494845,0.0,0.0,f5070b5d,9d2e104c,1f0e40aa,79cce1cd,b13d7057,6fcd6dcb,33c834d6,acd5c714,25dd8f9a,944555ab,6c8ec5e9,50a73c41,bf78d0d4,be4ee537,12afe06a,4cdc3efa,d20856aa,b8170bba,9512c20b,0a8912d1,f766202e,db9b771c,d3df7183,0435bd16,321935cd,b757e957,841
1,5.0,24.0,3.0,120.16365172942831,7.0,0.0,0.0,50,0,0.0,2.0,6101.0,3.0,ad98e872,efc01d31,7ad6521e,6521d620,e755064d,6fcd6dcb,3fd1c581,4aa7575b,2e4e821f,62da11e3,14874876,99f88c88,f4fc3c5e,be4ee537,814ee703,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bff3f545,30436bfc,e1be5ef2,842
1,240.0,1871.0,4.0,120.16365172942831,32.39126543994337,0.0,0.0,34,6,0.0,5.7188198880494845,2772.0,5.0,9a92718d,04914b41,2b4aa38b,3f85ecae,c6fc10d3,6fcd6dcb,77acd496,4fbdb740,2e4e821f,713807d6,1843b1fd,12716184,e07cc34d,be4ee537,3fa44ebb,4cdc3efa,d20856aa,d9f758ff,9512c20b,6b7d5bdb,a8c83b2d,bcc2bcda,f6a673fc,2da96cf3,30436bfc,b757e957,843
1,33.51589739172469,441.2116154583853,4.0,12.0,1.0,3.0,0.0,2,4,1.0,1.0,470.0,4.0,285e66c1,23d56c91,ec4ec09e,f2463ffb,6029177b,6fcd6dcb,9f6833fb,97d1bd60,2e4e821f,494480fa,95f8ca79,897782b9,a77a4a56,be4ee537,d9b51aa4,4cdc3efa,d20856aa,b8170bba,139221a3,13b0c8d6,e0ba9dca,ba7b4c29,d3df7183,e2114d74,ff654802,2ccea557,844
1,5.0,441.2116154583853,13.0,6.0,32.39126543994337,8.0,0.0,3,13,1.0,5.7188198880494845,4.0,6.0,e01baa49,65dba67c,6fa76409,f2463ffb,e755064d,6fcd6dcb,f05e02e6,038e402d,2e4e821f,f336191e,f46c5c89,4cb2815d,a77a4a56,be4ee537,d44613d7,4cdc3efa,d20856aa,a1eb1511,1889c49d,3af7e9fe,ba11849b,240249a7,d3df7183,0fd18754,30436bfc,ed10571d,845
1,3.0,606.0,3.0,18.0,29.0,1.0,0.0,136,22,0.0,7.0,1379.0,3.0,ae1d3230,9841b896,81f21e4d,b0fda3ac,e755064d,6fcd6dcb,3e4d438f,56161697,2e4e821f,1d5104f2,ab63e80f,e4b423df,26bb0b02,bd69f2cd,af3b9f7f,1d738c50,1f7fc70b,b8170bba,09c8c22c,60700d06,b09c6a8e,b4c5a249,886a599b,20f66bed,30436bfc,b757e957,846
1,33.51589739172469,443.0,6.601761753697804,3.0,32.39126543994337,1.0,0.0,0,0,1.0,5.7188198880494845,99.0,7.764677000558237,be7dd390,aa0bb8a1,4e2f9ecc,f2463ffb,1315f676,6fcd6dcb,5bba85b8,038e402d,a48e16ed,631c9bb9,ac56a8b1,3b780c63,00c5ffb7,be4ee537,2c732ffe,4cdc3efa,d20856aa,b6bc86c5,9512c20b,fab87208,f9b8fd2a,fca6e4f8,d3df7183,4b7aa897,30436bfc,2ccea557,847
1,15.0,16.0,6.601761753697804,24.0,2.0,0.0,0.0,0,0,0.0,1.0,21471.0,7.764677000558237,b22fba3c,b61ae950,5c9e1546,6521d620,f3dd8728,919c68e4,ac4622f4,05e18895,2e4e821f,4bd66e2c,20bb28f1,95548991,bf78d0d4,55191c09,8afefc2d,94cc3bb5,1f7fc70b,7232d217,9512c20b,9b877c46,e945f847,319514a2,5c6f3f6b,4b3ebb1b,30436bfc,b757e957,848
1,2.0,441.2116154583853,0.0,0.0,32.39126543994337,1.0,0.0,2,0,1.0,5.7188198880494845,36.0,0.0,1fbdc30a,bf056089,48c07a22,67ecc871,a1786559,6fcd6dcb,fad5de89,1c904173,2e4e821f,2936c343,11129b9b,06a4632b,405ca118,521d9fcb,725e4eab,10dd3744,1f7fc70b,b8170bba,9512c20b,9c060ffe,8b4e8951,1a7ae338,5ad98d0b,348246ae,991321ea,b757e957,849
0,15.0,441.2116154583853,15.0,10.0,32.39126543994337,2.0,0.0,6,21,1.0,5.7188198880494845,23.0,10.0,7a1a3d49,c3912001,6faa15d5,9aec7fdb,c9647fd7,6fcd6dcb,ab16ed81,09f8a09d,7cee8453,950b9dc5,9b4fd6da,3b09e231,00c5ffb7,521d9fcb,2b083b96,10dd3744,753da5f3,b8170bba,7a7178b2,144c1ab3,5fe33efb,cc1f0a52,51c01757,75350c8a,991321ea,ed10571d,850
0,2.0,1591.0,18.0,231.0,30.0,0.0,0.0,0,11,0.0,8.0,5895.0,18.0,b401509b,f0071a1c,e7b16c5f,6faef306,4a570b45,6fcd6dcb,82c4b72a,b1e57a86,2e4e821f,886a17a3,fa478aa9,dca601f2,26bb0b02,be4ee537,286ae93b,4cdc3efa,d20856aa,03fcae79,139221a3,0e29b5da,0683bc6f,47b99d80,869c5d90,88e06303,30436bfc,b757e957,851
0,20.0,4.0,6.601761753697804,120.16365172942831,32.39126543994337,2.2903154300558843,0.0,8,0,0.3717501848624462,5.7188198880494845,2956.0,7.764677000558237,2eb2d26e,a05171f1,01a0c607,d9a8ea57,f384a33f,6fcd6dcb,a7fad249,670da99c,25dd8f9a,3c465b84,679787d0,12716184,e07cc34d,0dab9a7c,484a5e08,330c9d3e,1f7fc70b,b8170bba,9512c20b,6c5a6464,df026b43,2e01bab0,722cfae3,16e6b497,321935cd,2f33557c,852
0,1.0,121.0,1.0,139.0,5.0,0.0,0.0,1,24,0.0,1.0,2462.0,1.0,265366bf,6f5c7c41,00300452,d9a8ea57,e2527f70,6fcd6dcb,916a9bf8,ab96c6b2,e25a4c11,e63d98b4,c939136f,dca601f2,d49eb1df,be4ee537,3b972bfb,4cdc3efa,d20856aa,0e45c477,55191c09,47849e55,73b3f46d,d994ba60,d3df7183,90b40a1c,991321ea,b757e957,853
0,88.0,198.0,14.0,246.0,18.0,0.0,0.0,25,14,0.0,3.0,20404.0,14.0,1881a8dc,489aef86,971551e8,386c49ee,c6fc10d3,6fcd6dcb,5a9a30b8,8f551379,25dd8f9a,2a0aecdf,fc1f5610,12716184,f4fc3c5e,513d57c0,eea7f013,2514f91d,1f7fc70b,b8170bba,9512c20b,4600820c,d689ebaa,28fcb6c7,1af32ae2,b2076ae2,321935cd,6c730e3e,854
1,3.0,1256.0,6.0,30.0,175.0,7.0,0.0,0,26,2.0,32.0,332.0,6.0,265366bf,6f5c7c41,bafcb47b,dc49e157,6ca919cf,6fcd6dcb,d935d694,ab96c6b2,2e4e821f,e63d98b4,c939136f,ff644248,d49eb1df,be4ee537,3b972bfb,4cdc3efa,d20856aa,b8170bba,09c8c22c,47849e55,73b3f46d,d994ba60,d3df7183,636c3c07,ff654802,b757e957,855
1,1.0,114.0,1.0,2.0,2.0,3.0,0.0,3,1,0.0,1.0,1494.0,1.0,2e3b647e,380405f1,d9daa041,eec6568a,4dc31926,6fcd6dcb,f6656e24,29a03d40,2e4e821f,7261dc91,b59debeb,7013937c,a77a4a56,be4ee537,0d6d6dfa,4cdc3efa,d20856aa,b8170bba,139221a3,35af65fd,2a8727e6,438ca192,d3df7183,6782a3e6,ff654802,b757e957,856
1,7.0,23.0,1.0,0.0,32.39126543994337,3.0,0.0,429,4,2.0,5.7188198880494845,4.0,0.0,b18f50ba,fb476d98,5dd55cee,e6b5b2ee,c6fc10d3,6fcd6dcb,4fce3f28,edf7bda1,2e4e821f,9425b14c,394851b4,2ec9c447,a77a4a56,521d9fcb,f356d83e,f7070783,1f7fc70b,b8170bba,9512c20b,b058c58c,f80ed392,33f7256d,2fe14955,e1e1266a,991321ea,962813c6,857
1,19.0,1298.0,5.0,0.0,5.0,3.0,0.0,59,18,2.0,2.0,1.0,0.0,e1b5b582,6f87b0df,ea4ed528,67ecc871,4d2e5b2a,6fcd6dcb,24df7ffd,3970370d,2e4e821f,f5f78845,ca94d96c,36398029,a77a4a56,be4ee537,85837c14,4cdc3efa,d20856aa,2dd74243,9512c20b,dd2468b7,b112ff3f,8914142e,d3df7183,e7dc1d3e,ff654802,b757e957,858
1,6.0,469.0,3.0,187.0,10.0,0.0,0.0,93,3,0.0,6.0,16488.0,3.0,ad98e872,95ec7994,c07774ff,2170fc56,7cc5a8e9,6fcd6dcb,8c56f606,47b90fcf,54a003de,62da11e3,14874876,078a7d88,a77a4a56,be4ee537,8526f472,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,0a194b42,30436bfc,e1be5ef2,859
0,43.0,209.0,3.0,120.16365172942831,32.39126543994337,0.0,0.0,10,0,0.0,5.7188198880494845,307186.0,11.0,ad98e872,cea68cd3,daa6fa6f,6faef306,c6fc10d3,919c68e4,0ec2a5e4,c0375b13,2e4e821f,62da11e3,14874876,7ec47f69,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,0ef0e07f,30436bfc,e1be5ef2,860
1,33.51589739172469,204.0,6.601761753697804,73.0,3.0,0.0,0.0,-1,1,0.0,2.0,17951.0,7.764677000558237,67042827,91f3c5ec,7f1d4695,8f5ab594,052f43a7,919c68e4,467416e2,775cf4c3,2e4e821f,d33a2984,8c85d62b,22159069,a77a4a56,be4ee537,b26ead5a,4cdc3efa,d20856aa,64108c31,139221a3,da546ad0,4b33c56f,904609e3,d3df7183,e72fb94b,ff654802,962813c6,861
1,33.51589739172469,623.0,6.601761753697804,62.0,96.0,0.0,0.0,-1,11,0.0,15.0,4606.0,7.764677000558237,265366bf,e3736048,4568f8f0,6521d620,1315f676,6fcd6dcb,1f1c9eee,ab96c6b2,a48e16ed,e63d98b4,c939136f,cdc60af1,a77a4a56,be4ee537,26fc4ce5,4cdc3efa,d20856aa,7232d217,09c8c22c,47849e55,73b3f46d,d994ba60,d3df7183,db17586d,30436bfc,b757e957,862
1,7.0,83.0,6.0,190.0,2.0,0.0,0.0,1,6,0.0,1.0,6531.0,6.0,ad98e872,b87f46ff,3deaf74d,202a1b3d,fcd95698,6fcd6dcb,7cce70db,b69a2b08,dbe3aa6f,62da11e3,14874876,922577f0,bf78d0d4,be4ee537,9eb57ff0,4cdc3efa,d20856aa,a1eb1511,9512c20b,156cbe87,96fbe197,15562d5d,bd7792b6,936f00aa,d0b1afa5,ed10571d,863
0,235.0,7944.0,1.0,120.16365172942831,1.0,0.0,0.0,0,1,0.0,1.0,9911.0,1.0,6b11365d,7b831047,7e2eba04,90dfe17b,c6fc10d3,6fcd6dcb,d8c6a0fa,b69a2b08,dbe3aa6f,6e2ab36f,53efa9b3,03927a44,bf78d0d4,be4ee537,9eb57ff0,4cdc3efa,d20856aa,b8170bba,9512c20b,9328f9c5,ddce363e,f04216a0,61feafbb,3a86c63e,d0b1afa5,2ccea557,864
1,2.0,100.0,1.0,120.16365172942831,4.0,0.0,0.0,607,2,0.0,1.0,6259.0,2.0,ad98e872,69c95615,930172f8,9270f182,f2069730,6fcd6dcb,391a9b43,881a924f,1df5e154,62da11e3,14874876,475ee695,a77a4a56,be4ee537,6620bcc6,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,a94e628e,30436bfc,e1be5ef2,865
0,7.0,269.0,5.0,97.0,32.39126543994337,0.0,0.0,30,5,0.0,5.7188198880494845,2041.0,5.0,a97d405b,31183454,3eafa839,80b7260b,e5807c38,6fcd6dcb,79ce94ae,038e402d,2e4e821f,7f4cef0b,c105c127,05540ce6,00c5ffb7,be4ee537,6d7cfde6,4cdc3efa,d20856aa,a1eb1511,9512c20b,a466e33d,4f310910,0e5f8d91,d3df7183,bbb16e1c,30436bfc,2ccea557,866
0,1.0,43.0,1.0,71.0,9.0,0.0,0.0,76,2,0.0,4.0,13989.0,1.0,265366bf,59e6bfe3,3422be1d,67ecc871,404a11c7,6fcd6dcb,e9e13fbf,d4612c5c,54fc547f,e63d98b4,c939136f,6e54605d,a77a4a56,be4ee537,1de734ba,4cdc3efa,d20856aa,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,e9ba68ad,337b81aa,b757e957,867
1,33.51589739172469,97.0,6.601761753697804,34.0,4.0,0.0,0.0,-1,1,0.0,3.0,9198.0,7.764677000558237,8d5ce92d,5e7601ed,f069f1a6,f2463ffb,cd90f4cb,6fcd6dcb,2af4d679,949aa0b9,2e4e821f,56de1402,7de19e48,854c7cc7,a77a4a56,be4ee537,89a0d140,4cdc3efa,d20856aa,b8170bba,9512c20b,c656c55d,a61e6918,2b0335a9,d7c1fc0b,54519bce,ff654802,2ccea557,868
0,12.0,2349.0,17.0,598.0,1.0,0.0,0.0,12,12,0.0,1.0,8618.0,17.0,a025c8a2,7489eb62,4568f8f0,f2463ffb,1315f676,6fcd6dcb,1f1c9eee,8d82e569,2e4e821f,012a1905,6e49812f,749bb46b,a77a4a56,be4ee537,a64a7761,4cdc3efa,d20856aa,b8170bba,9512c20b,13086bba,85a8f883,89a62f1e,d3df7183,db17586d,ff654802,ed10571d,869
1,1.0,205.0,6.601761753697804,120.16365172942831,32.39126543994337,0.0,0.0,2106,3,0.0,5.7188198880494845,40132.0,7.764677000558237,0db14058,e4b86a5d,12214f68,1f55e077,1b892b7d,919c68e4,33c834d6,8f551379,54fc547f,aa71e110,e93b73b2,daf58bce,f4fc3c5e,fb70ad6a,24225401,2514f91d,753da5f3,a1eb1511,108a0699,30203902,c2c7cfee,8471136c,ca633500,0435bd16,337b81aa,0b919f8e,870
1,33.51589739172469,984.0,6.601761753697804,35.0,21.0,0.0,0.0,20,0,0.0,4.0,1329.0,7.764677000558237,bf2ba350,e3ecd461,ad23a0ca,b7c204f1,729e35ab,6fcd6dcb,4b718381,e1908b8d,2e4e821f,f0b7f5d2,a8509a86,12716184,e07cc34d,be4ee537,fd004d1c,4cdc3efa,753da5f3,b8170bba,09c8c22c,56cde051,cd5f1a61,60ee1cdc,b5c89a20,2646c9b0,ff654802,962813c6,871
1,3.0,159.0,6.601761753697804,120.16365172942831,32.39126543994337,0.0,0.0,3,3,0.0,5.7188198880494845,37248.0,7.764677000558237,265366bf,31eec26f,17f8a1e6,202a1b3d,513057af,6fcd6dcb,2d72123e,ab96c6b2,2e4e821f,e63d98b4,c939136f,3c595e37,f4fc3c5e,be4ee537,51e00a24,4cdc3efa,d20856aa,7232d217,139221a3,47849e55,73b3f46d,d994ba60,d3df7183,59c61d47,ff654802,b757e957,872
1,1.0,481.0,6.601761753697804,120.16365172942831,18.0,0.0,0.0,1,0,0.0,10.0,10126.0,7.764677000558237,ad98e872,e38ae0a9,8cd20e71,67ecc871,a65a9963,6fcd6dcb,4620dd9e,c0375b13,46dedfa6,62da11e3,14874876,a27d2b8b,f4fc3c5e,be4ee537,aec2f2f6,4cdc3efa,d20856aa,3c328ca5,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,daf3ee2e,30436bfc,fb98c4ed,873
0,13.0,322.0,13.0,120.16365172942831,32.39126543994337,0.0,0.0,66,1,0.0,5.7188198880494845,13181.0,13.0,ad98e872,cea68cd3,78ad812e,d9a8ea57,9a2a479c,6fcd6dcb,fe8fcb46,c0375b13,2e4e821f,62da11e3,14874876,386a93c6,405ca118,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,8a5cd157,30436bfc,e1be5ef2,874
1,1.0,413.0,1.0,120.16365172942831,32.39126543994337,0.0,0.0,4,3,0.0,5.7188198880494845,78567.0,1.0,62770d79,92a5dd5a,92892a2e,67ecc871,3cd69f23,919c68e4,7ce543f1,0701b751,2e4e821f,2e027dc1,0c7c4231,fcb470c1,a77a4a56,be4ee537,8f0383f0,4cdc3efa,d20856aa,b8170bba,9512c20b,c38e2f28,14f65a5d,25b1b089,d7c1fc0b,ac8802d2,991321ea,ed10571d,875
0,1.0,604.0,1.0,9.0,17.0,2.0,0.0,1,16,1.0,4.0,921.0,1.0,265366bf,9b249b0c,ac7c2fd8,67ecc871,c6fc10d3,6fcd6dcb,f8434f3b,d4612c5c,25dd8f9a,e63d98b4,c939136f,63e529ca,a77a4a56,be4ee537,aa459285,4cdc3efa,d20856aa,a1eb1511,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,30a912c8,321935cd,2ba8d787,876
0,23.0,1097.0,8.0,8.0,1.0,1.0,1.0,0,9,1.0,1.0,25.0,8.0,d41c0c3f,00ae070e,4eb7b509,67ecc871,729e35ab,6fcd6dcb,266e4e21,312aa74b,2e4e821f,5bbf5ed2,ae197529,12716184,f4fc3c5e,d8dcebc1,96fd88a3,10dd3744,d20856aa,7232d217,9512c20b,32b7b3b0,928be0bd,2e9b9bed,30254c7c,2814db0b,991321ea,2ccea557,877
1,22.0,66.0,4.0,5.0,19.0,1.0,0.0,1,28,1.0,5.0,185.0,5.0,212f77c0,abe28fd8,5469d547,6faef306,3a57336e,6fcd6dcb,24416b63,e838b6b4,2e4e821f,d759e2eb,657b26d7,8a30cdb9,a77a4a56,814b2075,3be9e10f,10dd3744,1f7fc70b,628f1b8d,1889c49d,759d1d0c,315d4b35,89056f04,3e813053,9d6a65e7,30436bfc,2ccea557,878
1,15.0,217.0,17.0,306.0,2.0,0.0,0.0,0,15,0.0,1.0,34293.0,19.0,a209a893,bb680bc7,24ce629d,f2463ffb,a53c8a84,6fcd6dcb,e9e13fbf,8b9ba81e,2e4e821f,db48ad7a,064dca9e,4377aefd,f4fc3c5e,be4ee537,b360d329,4cdc3efa,d20856aa,b8170bba,9512c20b,653d0681,1a521a2b,1738fe4a,d3df7183,e9ba68ad,ff654802,b757e957,879
0,39.0,1611.0,20.0,120.16365172942831,3.0,0.0,0.0,29,5,0.0,1.0,7911.0,20.0,ad98e872,3dbb483e,bfd0dfe9,3f85ecae,c6fc10d3,6fcd6dcb,407011ef,54cd7262,2e4e821f,62da11e3,14874876,12716184,d49eb1df,be4ee537,a63cedcf,4cdc3efa,d20856aa,d9f758ff,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bf38b85a,ff654802,e1be5ef2,880
1,33.51589739172469,108.0,1.0,154.0,7.0,0.0,0.0,19,8,0.0,4.0,8324.0,1.0,265366bf,cc7d7e98,157e9e9d,3f85ecae,664ff944,6fcd6dcb,177857cf,d4612c5c,25dd8f9a,e63d98b4,c939136f,82e4d2bb,a77a4a56,be4ee537,9599f3ea,4cdc3efa,d20856aa,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,0c574549,321935cd,b757e957,881
0,13.0,403.0,6.601761753697804,120.16365172942831,1.0,0.0,0.0,7,0,0.0,1.0,3258.0,7.764677000558237,e5f3fd8d,a15d1051,5bd4f067,cb6f8123,27d2607e,6fcd6dcb,16c09931,43426c29,2e4e821f,7de9c0a9,6652dc64,a874b771,00c5ffb7,be4ee537,f3bbfe99,4cdc3efa,d20856aa,ab4667da,9512c20b,febfd863,a3323ca1,c8e1ee56,a8abcb7e,1eaafedd,ff654802,ed10571d,882
1,6.0,54.0,11.0,120.16365172942831,32.39126543994337,0.0,0.0,0,10,0.0,5.7188198880494845,10.0,11.0,ee43d3c3,2231bcae,a71ae801,6521d620,9d04c270,6fcd6dcb,3aefe968,038e402d,2e4e821f,15c7dcb3,ec8859f8,92595ff0,405ca118,be4ee537,ea6c9cf2,4cdc3efa,d20856aa,b8170bba,9512c20b,991252ee,5143e46f,cd90b96d,d3df7183,9007c9ac,30436bfc,ed10571d,883
0,33.51589739172469,114.0,4.0,120.16365172942831,32.39126543994337,0.0,0.0,7,8,0.0,5.7188198880494845,175.0,6.0,788a5d5b,98e2c109,72913ec2,941fda9d,c6fc10d3,6fcd6dcb,28cd5259,a66a02fa,2e4e821f,16ec16d6,fa478aa9,cef70ea6,405ca118,be4ee537,ded4997d,4cdc3efa,d20856aa,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,0d29d570,30436bfc,b757e957,884
0,11.0,31.0,1.0,120.16365172942831,32.39126543994337,0.0,0.0,1,2,0.0,5.7188198880494845,24994.0,1.0,2a8e0481,5c116845,a59f4a73,67ecc871,b1228ea9,6fcd6dcb,2cab9a5e,038e402d,2e4e821f,0c8ed4ca,7ada7ea4,12716184,e07cc34d,be4ee537,0ed7b820,4cdc3efa,d20856aa,7232d217,0a1d513f,4af8d681,121a2a2d,6629305b,d3df7183,333278d7,30436bfc,a0614ec9,885
1,18.0,1170.0,15.0,120.16365172942831,2.0,0.0,0.0,243,17,0.0,1.0,1383.0,16.0,f669a734,72952599,5b86c721,c6f42255,729e35ab,6fcd6dcb,242e0e60,0bcd3004,e0d906cb,8d003c9f,0da2c36c,46f0dd03,f4fc3c5e,be4ee537,f4cac747,4cdc3efa,d20856aa,b8170bba,09c8c22c,166ac0a8,cc8607c6,d4f3e4eb,d3df7183,ba8c18ea,57e36578,2ccea557,886
1,33.51589739172469,79.0,6.601761753697804,163.0,32.39126543994337,0.0,0.0,-1,5,0.0,5.7188198880494845,91789.0,7.764677000558237,ba3fe80f,c3c25390,02bab138,386c49ee,863b1878,919c68e4,a92e2ae6,b1537b5b,a48e16ed,7d16e48a,1f964b54,06a4632b,f4fc3c5e,be4ee537,bbff2aea,4cdc3efa,d20856aa,b5d6f457,9512c20b,a6f4362a,291d009e,8b5e3564,fd92a1fb,d906a1c3,30436bfc,b757e957,887
1,12.0,533.0,12.0,120.16365172942831,8.0,0.0,0.0,98,5,0.0,3.0,4.0,12.0,ad98e872,cea68cd3,417e6103,9a05483b,c6fc10d3,6fcd6dcb,4628641f,c0375b13,7cee8453,62da11e3,14874876,195135b4,d49eb1df,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,7cc1f2ce,30436bfc,e1be5ef2,888
0,22.0,149.0,7.0,310.0,32.39126543994337,0.0,0.0,0,7,0.0,5.7188198880494845,92259.0,8.0,5d96b6f1,7ba7ff19,ff6ec947,67ecc871,e3b7eccc,919c68e4,9733ef6e,038e402d,7cee8453,aebc176f,5ce53aa7,ad47aa6e,00c5ffb7,be4ee537,1b4e3f8d,4cdc3efa,d20856aa,b8170bba,09c8c22c,2cdb4ba4,fee77ac6,4debd497,d3df7183,8157167e,30436bfc,962813c6,889
