label,feature_integer1,feature_integer2,feature_integer3,feature_integer4,feature_integer5,feature_integer6,feature_integer7,feature_integer8,feature_integer9,feature_integer10,feature_integer11,feature_integer12,feature_integer13,categorical_feature1,categorical_feature2,categorical_feature3,categorical_feature4,categorical_feature5,categorical_feature6,categorical_feature7,categorical_feature8,categorical_feature9,categorical_feature10,categorical_feature11,categorical_feature12,categorical_feature13,categorical_feature14,categorical_feature15,categorical_feature16,categorical_feature17,categorical_feature18,categorical_feature19,categorical_feature20,categorical_feature21,categorical_feature22,categorical_feature23,categorical_feature24,categorical_feature25,categorical_feature26,Id
0,153.0,970.0,1.0,161.33123689727464,46.0,0.0,0.0,165,0,0.0,9.0,145.0,7.0,ad98e872,cea68cd3,27e3193d,80b7260b,4ff7b61d,6fcd6dcb,7572527b,c0375b13,7cee8453,62da11e3,14874876,e99c9069,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5e4f9305,30436bfc,e1be5ef2,787
0,3.0,285.0,2.0,161.33123689727464,59.0,0.0,0.0,74,43,0.0,14.0,253.0,2.0,ad98e872,3dbb483e,9d6986a5,67ecc871,c6fc10d3,6fcd6dcb,1f4e69c3,54cd7262,e25a4c11,62da11e3,14874876,032b2571,d49eb1df,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,fe7b3f4f,cdc3217e,e1be5ef2,788
0,45.0,631.0,7.0,161.33123689727464,12.0,0.0,0.0,758,2,0.0,3.0,11459.0,15.0,ad98e872,cea68cd3,41a76be4,6faef306,344e3c82,6fcd6dcb,a0fadbeb,c0375b13,2e4e821f,62da11e3,14874876,12716184,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,b6bc86c5,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,60792506,991321ea,e1be5ef2,789
0,15.0,86.0,12.0,161.33123689727464,2.0,0.0,0.0,62,10,0.0,1.0,7129.0,12.0,ad98e872,3dbb483e,83b031b6,386c49ee,c6fc10d3,6fcd6dcb,0a546cd2,54cd7262,2e4e821f,62da11e3,14874876,02229651,bf78d0d4,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,a8263afd,991321ea,e1be5ef2,790
0,36.0,387.0,0.0,161.33123689727464,7.0,0.0,0.0,185,0,0.0,4.0,15141.0,1.0,ad98e872,cea68cd3,417e6103,da8a3421,3cd69f23,6fcd6dcb,4628641f,c0375b13,2e4e821f,62da11e3,14874876,0e2dac06,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,86c2a370,30436bfc,e1be5ef2,791
0,21.0,797.0,5.0,161.33123689727464,11.0,0.0,0.0,130,0,0.0,6.0,1.0,14.0,ad98e872,69c95615,930172f8,d9a8ea57,fd09aeaf,6fcd6dcb,391a9b43,881a924f,2e4e821f,62da11e3,14874876,ffe3a82e,a77a4a56,be4ee537,6620bcc6,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,a94e628e,30436bfc,e1be5ef2,792
0,5.0,660.0,0.0,161.33123689727464,22.325581395348838,0.0,0.0,2,18,0.0,4.032200357781753,6402.0,16.0,788a5d5b,98e2c109,9ed080af,67ecc871,664ff944,6fcd6dcb,489d0b86,a66a02fa,7cee8453,16ec16d6,fa478aa9,ce2d64cb,00c5ffb7,be4ee537,ded4997d,4cdc3efa,d20856aa,a1eb1511,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,2c0bd2ac,30436bfc,b757e957,793
0,1.0,27.0,0.0,161.33123689727464,22.325581395348838,0.0,0.0,1,8,0.0,4.032200357781753,3412.0,1.0,788a5d5b,0f636fe1,01a0c607,386c49ee,8884f6ae,6fcd6dcb,a7fad249,cd5745bc,1df5e154,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,1748f7cb,4cdc3efa,d20856aa,d9f758ff,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,16e6b497,30436bfc,b757e957,794
0,56.0,1828.0,3.0,35.0,22.325581395348838,2.0,0.0,73,0,1.0,4.032200357781753,979.0,6.0,ad98e872,da234a09,7f60e3a2,2020ac1b,16420cce,6fcd6dcb,7627ee95,17121660,2e4e821f,62da11e3,14874876,cf483420,a77a4a56,be4ee537,8e6b1fad,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,47dcb3e3,30436bfc,e1be5ef2,795
0,1.0,371.0,6.985313751668892,98.0,15.0,0.0,0.0,29,6,0.0,3.0,7695.0,9.296395193591454,e5f3fd8d,77cf2e67,28e771d7,2be1e241,729e35ab,6fcd6dcb,acacdef3,43426c29,2e4e821f,7de9c0a9,6652dc64,06d55d76,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,d9f758ff,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,c665d80a,ff654802,962813c6,796
0,9.0,458.0230769230769,2.0,161.33123689727464,22.325581395348838,0.0,0.0,18,0,0.0,4.032200357781753,95.0,4.0,ad98e872,43ced263,828d10a2,b0fda3ac,b8c51ab7,6fcd6dcb,d9b98e2d,67e82b4c,e25a4c11,62da11e3,14874876,12716184,e07cc34d,be4ee537,077597e7,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,66a5b310,cdc3217e,e1be5ef2,797
0,8.0,2.0,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.08565531475748193,1,0,0.19517543859649122,4.032200357781753,22208.529411764706,9.296395193591454,182b4b6e,e856780c,10448b24,fa31bbe9,729e35ab,919c68e4,5e6216de,038e402d,2e4e821f,82bbdae5,c2a6a3f6,12716184,6397311a,be4ee537,3778e4aa,4cdc3efa,d20856aa,b8170bba,09c8c22c,44391c15,58e0df15,3fcb69bd,d3df7183,b3116c88,30436bfc,b757e957,798
0,29.75741935483871,411.0,4.0,42.0,30.0,1.0,0.0,37,24,1.0,6.0,1124.0,4.0,91c3c8e0,63bf29ab,bafcb47b,dfe0b238,4bfde86b,6fcd6dcb,d935d694,ab96c6b2,2e4e821f,2fc71782,c939136f,0ab08f00,d49eb1df,be4ee537,26fc4ce5,4cdc3efa,d20856aa,b5d6f457,9512c20b,c4c7eb03,65caf1d8,895cd8d6,d3df7183,636c3c07,ff654802,b757e957,799
0,33.0,307.0,4.0,161.33123689727464,2.0,0.0,0.0,6,20,0.0,2.0,1982.0,5.0,ad98e872,8af1edc8,e18e84c0,392fab16,42e02327,6fcd6dcb,886cc47f,32204401,2e4e821f,62da11e3,14874876,f06a0568,a77a4a56,be4ee537,e99db36c,4cdc3efa,d20856aa,7232d217,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,278a29f7,30436bfc,e1be5ef2,800
0,1.0,112.0,1.0,1.0,22.325581395348838,1.0,0.0,2,1,1.0,4.032200357781753,5.0,1.0,36e2c658,85ed8ddd,db250c08,e8026ed8,c6fc10d3,6fcd6dcb,193ef77e,acd5c714,54fc547f,93e26ccb,6c8ec5e9,55cee906,00c5ffb7,be4ee537,95f2f51e,4cdc3efa,d20856aa,b8170bba,9512c20b,ec11076b,f766202e,888f1dd4,d3df7183,5c709f55,337b81aa,b757e957,801
0,1.0,147.0,12.0,68.0,2.0,0.0,0.0,1,34,0.0,1.0,2115.0,12.0,217db914,eaf1483f,8a24f31d,f2463ffb,729e35ab,6fcd6dcb,a92e2ae6,ada46b90,25dd8f9a,4856915e,fa478aa9,190b325e,bf78d0d4,be4ee537,7fde6764,4cdc3efa,d20856aa,cc77354c,9512c20b,fa8936bb,d1483891,5621aedb,d3df7183,d906a1c3,321935cd,2ccea557,802
0,29.75741935483871,458.0230769230769,5.0,8.0,22.325581395348838,1.0,0.0,44,10,1.0,4.032200357781753,10.0,5.0,a5ba1c3d,df63194e,a12c9361,3b4bdd05,2e48ec36,6fcd6dcb,c469a4e1,9d59b238,1df5e154,ac062eaf,750506a2,12716184,00c5ffb7,be4ee537,36636eaf,4cdc3efa,d20856aa,b8170bba,9512c20b,080347b3,8e01df1e,607fc1a8,d3df7183,5e3d459d,991321ea,ed10571d,803
0,1.0,85.0,3.0,87.0,22.325581395348838,0.0,0.0,3,2,0.0,4.032200357781753,11324.0,3.0,88628ddc,0a5dca97,fae1720c,3ef0ca1d,c6fc10d3,6fcd6dcb,268d7b4d,44ff8b09,1df5e154,7a05438c,f9969410,a01bf146,a77a4a56,be4ee537,8676b7c2,4cdc3efa,753da5f3,b8170bba,9512c20b,20e14808,86ddc5d5,2c3cda55,4e19b79b,4329ebf0,30436bfc,b757e957,804
0,4.0,80.0,2.0,161.33123689727464,21.0,0.0,0.0,79,0,0.0,1.0,16159.0,2.0,ad98e872,8af1edc8,4c64221a,25e5922e,c6fc10d3,6fcd6dcb,8ff2a107,32204401,2e4e821f,62da11e3,14874876,509363d1,a77a4a56,be4ee537,e99db36c,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,4a301ef0,30436bfc,e1be5ef2,805
0,1.0,1198.0,1.0,161.33123689727464,2.0,0.0,0.0,27,3,0.0,2.0,9156.0,1.0,ad98e872,9d43c1a0,af923d27,d9a8ea57,4ff7b61d,6fcd6dcb,a98d4160,54cd7262,e25a4c11,62da11e3,14874876,c12a9859,f4fc3c5e,be4ee537,71bf9d81,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,fa6dd98e,cdc3217e,fb98c4ed,806
0,1.0,38.0,1.0,161.33123689727464,21.0,0.0,0.0,48,1,0.0,2.0,15949.0,1.0,25c66dfa,3fe93238,536e76e2,f2463ffb,729e35ab,6fcd6dcb,8b3b0cd8,b2ffe8b3,54fc547f,b2069080,993fc9e6,4ccbd821,d49eb1df,be4ee537,8064c6ea,4cdc3efa,d20856aa,a1eb1511,9512c20b,c8344c1d,56644176,4ba8fd72,d3df7183,490d7efc,337b81aa,962813c6,807
0,40.0,708.0,14.0,161.33123689727464,34.0,0.0,0.0,435,38,0.0,15.0,433.0,41.0,ad98e872,8af1edc8,4c64221a,d9a8ea57,122108fd,6fcd6dcb,8ff2a107,32204401,2e4e821f,62da11e3,14874876,6a5af78f,26bb0b02,be4ee537,e99db36c,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,4a301ef0,30436bfc,e1be5ef2,808
0,2.0,7.0,2.0,161.33123689727464,22.325581395348838,0.0,0.0,22,4,0.0,4.032200357781753,351070.0,2.0,cbbdab58,97c6158d,694a8157,67ecc871,729e35ab,919c68e4,e9889201,038e402d,2e4e821f,6fc35aff,10891664,1df9dd48,bf78d0d4,be4ee537,93cc7786,4cdc3efa,d20856aa,b8170bba,9512c20b,cd801668,ddb35ced,ac9ed577,d3df7183,0cd8826f,30436bfc,b757e957,809
0,29.0,458.0230769230769,23.0,29.0,22.325581395348838,1.0,0.0,3,39,1.0,4.032200357781753,540.0,23.0,e5f3fd8d,77cf2e67,d9c1bf0d,cfc9ed17,8a1c85a3,6fcd6dcb,cb2a7432,43426c29,2e4e821f,7de9c0a9,6652dc64,af1bba73,a77a4a56,be4ee537,f3bbfe99,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,1752e9e8,789bbf86,ff654802,962813c6,810
0,1.0,358.0,6.985313751668892,161.33123689727464,22.325581395348838,0.0,0.0,0,8,0.0,4.032200357781753,1415.0,9.296395193591454,8a2b1e43,b61d7f21,50fcf3fa,67ecc871,729e35ab,6fcd6dcb,b2e9f154,de6f40c6,2e4e821f,31184e3d,fa478aa9,12716184,e07cc34d,be4ee537,fff9fcb3,4cdc3efa,d20856aa,b8170bba,0a1d513f,8024f45f,0683bc6f,fa7eca6c,d3df7183,6ae387a9,30436bfc,b757e957,811
0,29.75741935483871,1.0,6.985313751668892,161.33123689727464,22.325581395348838,0.0,0.0,1001,3,0.0,4.032200357781753,388.0,9.296395193591454,4f50727e,0f636fe1,01a0c607,386c49ee,8884f6ae,6fcd6dcb,a7fad249,cd5745bc,2e4e821f,bfcab6f1,fa478aa9,12716184,e07cc34d,be4ee537,1748f7cb,4cdc3efa,d20856aa,d9f758ff,9512c20b,88bd2b10,0683bc6f,167e3434,d3df7183,16e6b497,30436bfc,b757e957,812
0,9.0,458.0230769230769,25.0,22.0,22.325581395348838,3.0,0.0,0,28,1.0,4.032200357781753,8.0,4.0,788a5d5b,98e2c109,af84cf44,67ecc871,c99df1c8,6fcd6dcb,a2e8808c,a66a02fa,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,ded4997d,4cdc3efa,d20856aa,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,99c2f4d8,30436bfc,b757e957,813
0,24.0,458.0230769230769,13.0,14.0,22.325581395348838,1.0,0.0,25,0,1.0,4.032200357781753,93.0,14.0,ad98e872,43ced263,60b79ed6,5aff3e0a,9f1cf04e,6fcd6dcb,a3aa9ccf,67e82b4c,a48e16ed,62da11e3,14874876,922577f0,00c5ffb7,be4ee537,077597e7,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,75960a86,991321ea,e1be5ef2,814
0,5.0,153.0,2.0,49.0,1.0,0.0,0.0,58,3,0.0,1.0,2223.0,2.0,ad98e872,dd86c04a,0b8e4616,e6b5b2ee,b13d7057,6fcd6dcb,ca33cfe1,6b8ae8e7,2e4e821f,62da11e3,14874876,8e17c0ef,00c5ffb7,be4ee537,4fd34fbf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,ecfbb046,30436bfc,e1be5ef2,815
0,7.0,277.0,1.0,161.33123689727464,10.0,0.0,0.0,1,4,0.0,2.0,1396.0,3.0,ad98e872,cea68cd3,417e6103,eec6568a,6ca919cf,6fcd6dcb,4628641f,c0375b13,2e4e821f,62da11e3,14874876,79ea9b8a,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,7cc1f2ce,30436bfc,e1be5ef2,816
0,6.0,25.0,6.0,161.33123689727464,22.325581395348838,0.0,0.0,0,7,0.0,4.032200357781753,177354.0,6.0,4525a38d,667cb5a6,2c0673cf,f2463ffb,c6fc10d3,919c68e4,c1f030a3,e6c7ef3a,e25a4c11,cd612073,b5289b7e,12716184,405ca118,be4ee537,9328e55c,4cdc3efa,753da5f3,b8170bba,9512c20b,aec0ab57,85d09df2,ddb4c01d,b09c4f51,a2f71d34,30436bfc,2f33557c,817
1,1.0,39.0,1.0,1.0,92.0,8.0,0.0,331,1,1.0,5.0,1339.0,1.0,56fdae07,483c5a94,af84cf44,0e441b5d,e755064d,6fcd6dcb,a2e8808c,038e402d,2e4e821f,093fece6,1205320e,12716184,bf78d0d4,be4ee537,5d98fb7f,4cdc3efa,d20856aa,688dc0f2,9512c20b,9faf8f8c,c273113c,71d92be9,d3df7183,99c2f4d8,30436bfc,b757e957,818
0,2.0,59.0,2.0,50.0,1.0,0.0,0.0,1,6,0.0,1.0,11888.0,2.0,8a2b1e43,66ad72ba,5558fc92,f2463ffb,c6fc10d3,919c68e4,2ce8fb03,48631977,7cee8453,31184e3d,fa478aa9,12716184,e07cc34d,be4ee537,79067fcb,4cdc3efa,d20856aa,0e45c477,09c8c22c,8024f45f,0683bc6f,fa7eca6c,d3df7183,1f918f46,30436bfc,b757e957,819
0,7.0,75.0,5.0,35.0,2.0,3.0,3.0,45,16,1.0,1.0,560.0,5.0,265366bf,cc7d7e98,64fa3e43,79d63b75,2d776791,6fcd6dcb,2d72123e,d4612c5c,54fc547f,e63d98b4,c939136f,3c595e37,d49eb1df,be4ee537,9599f3ea,4cdc3efa,d20856aa,3c328ca5,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,59c61d47,337b81aa,b757e957,820
0,19.0,1142.0,3.0,161.33123689727464,22.325581395348838,0.0,0.0,40,49,0.0,4.032200357781753,817.0,3.0,ad98e872,cea68cd3,ced6454e,e6b5b2ee,c6fc10d3,6fcd6dcb,d082398a,c0375b13,2e4e821f,62da11e3,14874876,bab77995,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,b5f96531,30436bfc,e1be5ef2,821
0,1.0,35.0,3.0,1.0,22.325581395348838,4.0,0.0,435,3,1.0,4.032200357781753,25.0,1.0,8c86008a,0eb15e0b,36de22be,6faef306,729e35ab,6fcd6dcb,23f394eb,038e402d,a48e16ed,0239cc2b,b59debeb,ff3d7b01,a77a4a56,be4ee537,f56f55a2,4cdc3efa,d20856aa,b8170bba,139221a3,744356b7,1f7e5917,6b80d129,d3df7183,e633528b,30436bfc,b757e957,822
0,12.0,191.0,3.0,82.0,7.0,0.0,0.0,30,4,0.0,1.0,14320.0,3.0,aae964f6,c3fcc2b4,0c5ae6ba,6faef306,38b02748,6fcd6dcb,3cdb81ff,038e402d,2e4e821f,f0fabe60,5e44ee5d,8240a493,a77a4a56,be4ee537,00f2f2d9,4cdc3efa,d20856aa,b8170bba,9512c20b,6942d23f,be5a4ad0,5d136f44,d3df7183,dfd985dd,ff654802,2ccea557,823
0,60.0,1501.0,6.0,69.0,9.0,0.0,0.0,705,1,0.0,5.0,1503.0,7.0,ad98e872,3dbb483e,869f3921,6521d620,96463059,6fcd6dcb,dfd120c8,54cd7262,2e4e821f,62da11e3,14874876,c9b151d0,a77a4a56,be4ee537,a63cedcf,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,0ef93880,991321ea,e1be5ef2,824
0,29.75741935483871,139.0,6.985313751668892,161.33123689727464,22.325581395348838,0.0,0.0,-1,0,0.0,4.032200357781753,21798.0,9.296395193591454,04f0cc10,1cc9152e,76f867b4,f2463ffb,a53c8a84,6fcd6dcb,ec66cff8,14441867,54fc547f,aa02ed6d,55de9d70,70fe7b3e,a77a4a56,be4ee537,6159bba8,4cdc3efa,d20856aa,af2d2773,9512c20b,e78d3b8d,9cbda6ba,5ded4039,d558dac1,7f7d6377,337b81aa,2ccea557,825
0,4.0,459.0,6.985313751668892,161.33123689727464,22.325581395348838,0.0,0.0,0,1,0.0,4.032200357781753,5974.0,9.296395193591454,be1c8144,4124eb73,deb31b18,f2463ffb,3a57336e,6fcd6dcb,4c18e187,75893ae5,2e4e821f,0fcd826b,5001b1ae,7abf8214,405ca118,be4ee537,b9df7508,4cdc3efa,d20856aa,b8170bba,9512c20b,5f4bf01f,9a73f0e4,157e419b,d3df7183,fc87a0e3,30436bfc,ed10571d,826
0,29.75741935483871,78.0,11.0,118.0,2.0,0.0,0.0,243,12,0.0,1.0,2806.0,11.0,49226cb1,907644f8,42af0ab3,f2463ffb,6571b82c,6fcd6dcb,d8d96730,038e402d,1df5e154,450be6c3,d65aec72,12716184,bf78d0d4,be4ee537,787b9358,4cdc3efa,d20856aa,7232d217,0a1d513f,f5612ca8,34295fe0,a78a6411,d3df7183,81d04962,30436bfc,ed10571d,827
0,3.0,17.0,8.0,11.0,22.325581395348838,2.0,0.0,26,10,1.0,4.032200357781753,538.0,8.0,d6779536,b9a99b57,0b8e4616,6faef306,16697e2d,6fcd6dcb,ca33cfe1,b28887f0,2e4e821f,50034d16,394ab1fd,324ef704,bf78d0d4,be4ee537,1620fcc4,4cdc3efa,d20856aa,b8170bba,139221a3,525e7b4d,b8750b92,28224348,d3df7183,ecfbb046,ff654802,2ccea557,828
0,29.75741935483871,132.0,6.985313751668892,161.33123689727464,22.325581395348838,1.1633771929824561,0.08565531475748193,902,0,0.19517543859649122,4.032200357781753,618153.0,9.296395193591454,1a958ed3,a1e43b81,f2ba82ee,f2463ffb,6ca919cf,919c68e4,bb58a9b8,0173de52,2e4e821f,f073be97,9c3e2279,5b444289,00c5ffb7,be4ee537,afd5730c,4cdc3efa,d20856aa,b8170bba,9512c20b,fc2ec957,ff33ff20,d897ba62,d3df7183,9cf18d29,ff654802,b757e957,829
0,3.0,398.0,6.0,144.0,1.0,0.0,0.0,1,15,0.0,1.0,4847.0,15.0,b401509b,65a07d43,01a0c607,80b7260b,7ef41dfa,6fcd6dcb,a7fad249,75893ae5,2e4e821f,886a17a3,fa478aa9,bdd6890e,00c5ffb7,be4ee537,b9df7508,4cdc3efa,d20856aa,b8170bba,9512c20b,0e29b5da,0683bc6f,47b99d80,d3df7183,16e6b497,30436bfc,b757e957,830
0,36.0,46.0,3.0,161.33123689727464,22.325581395348838,0.0,0.0,105,22,0.0,4.032200357781753,1300.0,29.0,ad98e872,3dbb483e,08a58d85,386c49ee,8884f6ae,6fcd6dcb,b0251549,54cd7262,e25a4c11,62da11e3,14874876,12716184,00c5ffb7,be4ee537,a63cedcf,4cdc3efa,d20856aa,d9f758ff,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,23c9aee6,cdc3217e,e1be5ef2,831
0,8.0,458.0230769230769,5.0,161.33123689727464,22.325581395348838,0.0,0.0,471,4,0.0,4.032200357781753,129.0,5.0,ad98e872,8af1edc8,4c64221a,67ecc871,fcd95698,6fcd6dcb,8ff2a107,32204401,2e4e821f,62da11e3,14874876,6a5af78f,26bb0b02,be4ee537,e99db36c,4cdc3efa,d20856aa,628f1b8d,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,4a301ef0,30436bfc,e1be5ef2,832
0,1.0,172.0,6.985313751668892,19.0,22.325581395348838,0.0,0.0,0,12,0.0,4.032200357781753,1720.0,9.296395193591454,b401509b,65a07d43,93e42a93,6faef306,c6fc10d3,6fcd6dcb,2d19a3da,75893ae5,e25a4c11,886a17a3,fa478aa9,cdfae97f,00c5ffb7,be4ee537,b9df7508,4cdc3efa,d20856aa,d9f758ff,9512c20b,0e29b5da,0683bc6f,47b99d80,d3df7183,2fb4a3d0,cdc3217e,b757e957,833
0,2.0,357.0,5.0,6.0,12.0,1.0,0.0,5,19,1.0,4.0,70.0,5.0,e5f3fd8d,6d828ddf,5bd4f067,e6b5b2ee,f1738f48,6fcd6dcb,16c09931,43426c29,2e4e821f,7de9c0a9,6652dc64,36b0db3b,a77a4a56,be4ee537,8475d725,4cdc3efa,d20856aa,b8170bba,9512c20b,febfd863,a3323ca1,c8e1ee56,c1c4bc4a,1eaafedd,ff654802,ed10571d,834
0,12.0,32.0,15.0,24.0,1.0,3.0,3.0,1252,21,1.0,1.0,1290.0,15.0,cac785fa,ba8e5028,bafcb47b,f2463ffb,c6fc10d3,6fcd6dcb,d935d694,606c2c6b,2e4e821f,1a3eab47,40164c2b,7e4920bf,d49eb1df,be4ee537,82fa0474,4cdc3efa,d20856aa,b8170bba,b49a729d,ed78d624,5e87aa48,c22e74dc,d3df7183,41c9a40b,ff654802,b757e957,835
0,1.0,193.0,7.0,66.0,55.0,2.0,0.0,1,25,1.0,10.0,1329.0,7.0,265366bf,20fd45c1,bafcb47b,d4f73a69,1d5f0028,6fcd6dcb,d935d694,ab96c6b2,2e4e821f,e63d98b4,c939136f,ff644248,f4fc3c5e,be4ee537,9f42eb42,4cdc3efa,d20856aa,b8170bba,9512c20b,47849e55,73b3f46d,d994ba60,d3df7183,41c9a40b,ff654802,b757e957,836
0,29.75741935483871,506.0,6.985313751668892,161.33123689727464,3.0,0.0,0.0,0,0,0.0,3.0,26210.0,9.296395193591454,ad98e872,107444b0,4fc11eae,3f85ecae,637e88ff,6fcd6dcb,6ebe3426,5b36efb5,2e4e821f,62da11e3,14874876,556b9f99,a77a4a56,be4ee537,050a3f52,4cdc3efa,d20856aa,b8170bba,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,cf87ecf5,ff654802,e1be5ef2,837
0,29.75741935483871,458.0230769230769,0.0,161.33123689727464,22.325581395348838,1.1633771929824561,0.08565531475748193,3241,0,0.19517543859649122,4.032200357781753,53.0,0.0,788a5d5b,0f636fe1,1d2428bc,d9a8ea57,4dc31926,6fcd6dcb,145739a1,cd5745bc,2e4e821f,16ec16d6,fa478aa9,12716184,e07cc34d,be4ee537,1748f7cb,4cdc3efa,d20856aa,b8170bba,9512c20b,ef426d46,0683bc6f,6e86ac23,d3df7183,4a64d9a2,ff654802,b757e957,838
0,26.0,315.0,13.0,161.33123689727464,5.0,0.0,0.0,6,11,0.0,1.0,468.0,13.0,ad98e872,cea68cd3,3eafa839,79d63b75,4f70f2b0,6fcd6dcb,79ce94ae,c0375b13,2e4e821f,62da11e3,14874876,ea00bc35,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,b6bc86c5,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,bbb16e1c,30436bfc,e1be5ef2,839
0,61.0,146.0,18.0,161.33123689727464,22.325581395348838,0.0,0.0,53,1,0.0,4.032200357781753,223914.0,21.0,ad98e872,fb1e95da,e53bc859,e6b5b2ee,1b892b7d,919c68e4,c12b72eb,3f8464ea,e25a4c11,62da11e3,14874876,99129919,a77a4a56,be4ee537,c375920d,4cdc3efa,d20856aa,f7cfbdc4,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,e59d5dec,cdc3217e,e1be5ef2,840
0,74.0,285.0,34.0,161.33123689727464,19.0,0.0,0.0,11,39,0.0,7.0,181.0,34.0,ad98e872,cea68cd3,f19df729,f2463ffb,c6fc10d3,6fcd6dcb,b6db430e,c0375b13,2e4e821f,62da11e3,14874876,8379e54c,a77a4a56,be4ee537,fdc9e405,4cdc3efa,d20856aa,a1eb1511,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,5dea4c3e,30436bfc,e1be5ef2,841
0,29.75741935483871,1275.0,1.0,161.33123689727464,22.325581395348838,0.0,0.0,2,15,0.0,4.032200357781753,18773.0,1.0,8a2b1e43,3fa554c6,6e83c5d8,f2463ffb,c6fc10d3,6fcd6dcb,d3f5b2e4,ec70a584,7cee8453,31184e3d,fa478aa9,12716184,e07cc34d,be4ee537,1db5813f,4cdc3efa,d20856aa,b8170bba,55191c09,8024f45f,0683bc6f,fa7eca6c,d3df7183,ac259a0a,30436bfc,b757e957,842
0,104.0,755.0,9.0,161.33123689727464,22.325581395348838,0.0,0.0,2,2,0.0,4.032200357781753,16368.0,60.0,ad98e872,d1fade1c,9e7b0171,f2463ffb,3389d680,6fcd6dcb,a94b9e37,6b51edd4,7cee8453,62da11e3,14874876,12716184,e07cc34d,be4ee537,cdfbf22d,4cdc3efa,d20856aa,3c328ca5,cc7a7d35,156cbe87,96fbe197,15562d5d,d3df7183,88f1bc82,30436bfc,e1be5ef2,843
0,1.0,323.0,6.985313751668892,120.0,20.0,1.1633771929824561,0.0,0,0,0.19517543859649122,5.0,3978.0,9.296395193591454,265366bf,5b6b66b5,2e276d86,3f85ecae,c6fc10d3,6fcd6dcb,2dcd28f9,ab96c6b2,1df5e154,e63d98b4,c939136f,9971a5a7,a77a4a56,be4ee537,dd7f4897,4cdc3efa,d20856aa,b8170bba,108a0699,47849e55,73b3f46d,d994ba60,d3df7183,8c573d44,ff654802,2ba8d787,844
0,29.75741935483871,123.0,6.985313751668892,12.0,2.0,0.0,0.0,-1,0,0.0,1.0,1843.0,9.296395193591454,e84000a9,a46e27b4,560ac983,f2463ffb,664ff944,6fcd6dcb,9b948566,a9d94593,55f44559,fa1730c2,a1342ebd,784de849,a77a4a56,be4ee537,d2440556,4cdc3efa,d20856aa,b8170bba,9512c20b,60d6b7ea,82a949bb,ddf08577,4f23d5df,ffa20954,ff654802,b757e957,845
